iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
196,19700,-43.57178,1.07586,0.73485,-41.55635,1.32731,0.69902,-42.84673,1.06737,0.71991
197,19800,-43.23939,1.14864,0.72476,-41.34859,1.33143,0.69092,-42.69525,1.10638,0.71310
198,19900,-43.01364,1.13724,0.72500,-41.16180,1.26758,0.68856,-42.48946,1.11108,0.71110
199,20000,-42.92979,1.06742,0.72054,-40.99589,1.34098,0.68706,-42.27092,1.09985,0.70546
200,20100,-42.70668,1.09551,0.71752,-40.80133,1.33181,0.68236,-42.10240,1.03614,0.70274
201,20200,-42.56707,1.10895,0.71233,-40.58452,1.28931,0.68282,-41.94675,1.05692,0.69744
202,20300,-42.42891,1.09403,0.70925,-40.35454,1.29425,0.67435,-41.74308,1.09980,0.69471
203,20400,-42.24718,1.05163,0.70750,-40.14260,1.31775,0.67130,-41.63248,1.06261,0.68846
204,20500,-42.03708,1.07951,0.70019,-39.94758,1.35822,0.66585,-41.39710,1.08984,0.68599
205,20600,-41.84155,1.10791,0.69659,-39.78382,1.33051,0.66576,-41.29479,1.08051,0.68056
206,20700,-41.62775,1.07476,0.69242,-39.59510,1.28254,0.66055,-41.01449,1.06551,0.67664
207,20800,-41.42114,1.10248,0.69094,-39.37682,1.30588,0.65542,-40.82502,1.05513,0.67325
208,20900,-41.26341,1.05753,0.68262,-39.13868,1.31703,0.65375,-40.72596,1.11824,0.66910
209,21000,-41.15150,1.12382,0.68227,-38.94311,1.34587,0.64882,-40.56561,1.09475,0.66530
210,21100,-40.97596,1.11487,0.67687,-38.76028,1.31654,0.64286,-40.37381,1.08056,0.66220
211,21200,-40.78584,1.04401,0.67159,-38.59423,1.28162,0.64023,-40.11883,1.12551,0.65691
212,21300,-40.60151,1.02577,0.67204,-38.40679,1.29370,0.63790,-39.96234,1.06985,0.65410
213,21400,-40.46656,1.08483,0.66540,-38.19711,1.28649,0.62979,-39.91516,1.06169,0.64994
214,21500,-40.28949,1.05716,0.65794,-37.93839,1.26475,0.62995,-39.66470,1.10481,0.64738
215,21600,-40.07206,1.11295,0.65507,-37.70516,1.26791,0.62387,-39.42245,1.08599,0.64294
216,21700,-39.93255,1.05295,0.65235,-37.51203,1.27388,0.62120,-39.30083,1.04181,0.63547
217,21800,-39.77191,1.05622,0.65155,-37.34398,1.24927,0.61736,-39.09254,1.10427,0.63657
218,21900,-39.66172,1.09509,0.64480,-37.15369,1.26661,0.61351,-38.91694,1.99167,0.62760
219,22000,-39.45430,1.14656,0.64200,-36.92364,1.27364,0.61338,-39.22392,3.31469,0.62319
220,22100,-39.22407,1.05089,0.63718,-36.70551,1.23864,0.60617,-39.28079,1.58249,0.62264
