iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
228,22900,-4.87376,0.17960,0.00620,-11.09494,0.38113,0.10035
229,23000,-4.93229,0.21491,0.00610,-11.11956,0.41799,0.09981
230,23100,-4.90568,0.16897,0.00600,-11.00069,0.40155,0.09886
231,23200,-4.83996,0.18312,0.00591,-10.95269,0.38097,0.09786
232,23300,-4.86062,0.16636,0.00582,-10.92084,0.35422,0.09731
233,23400,-4.80184,0.18973,0.00571,-10.85030,0.32584,0.09751
234,23500,-4.80984,0.22764,0.00563,-10.85809,0.23903,0.09707
235,23600,-4.80038,0.23075,0.00553,-10.80702,0.25620,0.09585
236,23700,-4.74724,0.19797,0.00544,-10.79117,0.27908,0.09593
237,23800,-4.71141,0.23081,0.00535,-10.72980,0.33181,0.09529
238,23900,-4.72158,0.17578,0.00526,-10.69864,0.33340,0.09529
239,24000,-4.70948,0.26476,0.00518,-10.65471,0.23687,0.09409
240,24100,-4.60288,0.18936,0.00508,-10.58754,0.31893,0.09453
241,24200,-4.60511,0.22480,0.00500,-10.53716,0.22306,0.09323
242,24300,-4.63413,0.18664,0.00491,-10.53823,0.21734,0.09190
243,24400,-4.59485,0.18973,0.00483,-10.50900,0.34328,0.09237
244,24500,-4.56661,0.15946,0.00475,-10.46738,0.29228,0.09251
245,24600,-4.52524,0.18357,0.00467,-10.50052,0.25090,0.09157
246,24700,-4.52545,0.24460,0.00459,-10.43268,0.25838,0.09122
247,24800,-4.54812,0.21211,0.00452,-10.38255,0.25435,0.09075
248,24900,-4.47131,0.17214,0.00443,-10.33436,0.24577,0.09090
