iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
238,23900,-3.51433,0.91187,0.05837,1.27496,-3.43281,0.86698,0.05815,1.27053
239,24000,-3.46104,1.03961,0.05814,1.28004,-3.44848,0.91693,0.05811,1.27368
240,24100,-3.42871,1.01661,0.05878,1.27177,-3.42348,1.01897,0.05822,1.27463
241,24200,-3.44800,1.04147,0.05820,1.27367,-3.44315,0.78519,0.05774,1.26889
242,24300,-3.44854,0.91551,0.05816,1.27280,-3.41992,0.89066,0.05792,1.27434
243,24400,-3.43341,1.00394,0.05771,1.27029,-3.38753,0.93157,0.05781,1.26937
244,24500,-3.43656,0.95335,0.05824,1.27854,-3.43966,0.92242,0.05781,1.26726
245,24600,-3.43007,0.98502,0.05763,1.27201,-3.38959,0.85469,0.05759,1.25653
246,24700,-3.43447,0.88607,0.05778,1.27643,-3.37305,0.95927,0.05761,1.27062
247,24800,-3.39057,1.00706,0.05727,1.27022,-3.37947,0.94174,0.05784,1.27638
248,24900,-3.38944,1.03080,0.05755,1.26644,-3.37784,0.86326,0.05749,1.26467
