iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
175,17600,-3.53954,1.05272,0.04224,2.17680,-3.54061,0.92567,0.04226,2.17129,-3.46805,0.92234,0.04194,2.17242
176,17700,-3.64175,1.05457,0.04153,2.18409,-3.49721,0.94233,0.04160,2.17579,-3.45243,0.99049,0.04172,2.18055
177,17800,-3.54934,1.00784,0.04118,2.17102,-3.44332,0.98250,0.04149,2.17312,-3.42211,0.95871,0.04141,2.17584
178,17900,-3.55690,0.98082,0.04059,2.17231,-3.43672,0.90574,0.04073,2.17022,-3.38491,0.94755,0.04068,2.17459
179,18000,-3.45633,0.98386,0.04029,2.16727,-3.40449,0.91105,0.04041,2.16152,-3.35496,0.97822,0.04031,2.16916
180,18100,-3.45672,0.98804,0.04021,2.16759,-3.36994,0.99901,0.03990,2.17794,-3.33850,0.98544,0.03996,2.16202
181,18200,-3.40367,1.01698,0.03952,2.16579,-3.32536,0.94636,0.03935,2.16782,-3.29621,0.96301,0.03960,2.16303
182,18300,-3.41041,1.02318,0.03880,2.17648,-3.31256,0.98778,0.03899,2.16810,-3.29235,0.89529,0.03895,2.16696
183,18400,-3.33581,0.94189,0.03854,2.16791,-3.26271,0.98415,0.03837,2.16770,-3.24511,0.97625,0.03876,2.16564
184,18500,-3.31617,1.01721,0.03801,2.16570,-3.22651,1.00610,0.03830,2.16197,-3.25213,0.90961,0.03833,2.17029
185,18600,-3.34249,0.97568,0.03778,2.16859,-3.20541,1.02034,0.03781,2.16778,-3.17169,1.00156,0.03757,2.16454
186,18700,-3.19537,0.99234,0.03714,2.16491,-3.16527,0.99851,0.03754,2.16169,-3.19377,0.93604,0.03741,2.15848
187,18800,-3.24484,1.04565,0.03695,2.16115,-3.18994,1.00279,0.03699,2.17130,-3.17660,0.92633,0.03670,2.16892
188,18900,-3.21344,0.94770,0.03649,2.16571,-3.12520,0.98153,0.03628,2.15895,-3.09461,0.99564,0.03650,2.17154
189,19000,-3.15701,1.03313,0.03616,2.15733,-3.11394,0.94663,0.03584,2.15857,-3.11510,1.02931,0.03631,2.15824
190,19100,-3.13877,1.06133,0.03586,2.16098,-3.07590,0.95216,0.03575,2.14895,-3.00379,1.02353,0.03554,2.14990
191,19200,-3.12725,0.97939,0.03530,2.16152,-3.02640,0.96696,0.03544,2.15208,-3.01376,0.93716,0.03532,2.15365
