iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
199,20000,0.96627,0.07308,1.60180,0.96491,0.07226,1.60352,1.02373,0.07279,1.60443
200,20100,0.91829,0.07252,1.60072,0.95818,0.07194,1.60305,1.00978,0.07218,1.60422
201,20200,0.98060,0.07183,1.60121,0.97776,0.07165,1.60279,0.96974,0.07183,1.60359
202,20300,0.97429,0.07126,1.60120,1.00364,0.07054,1.60260,0.95777,0.07107,1.60357
203,20400,0.97072,0.07075,1.60169,1.00137,0.07006,1.60309,0.93032,0.07030,1.60357
204,20500,0.96562,0.07006,1.60131,0.97786,0.06927,1.60328,1.02659,0.07016,1.60414
205,20600,0.99262,0.06966,1.60047,0.98131,0.06932,1.60294,0.96493,0.06922,1.60376
206,20700,1.00485,0.06875,1.60021,0.96144,0.06853,1.60294,0.95796,0.06893,1.60345
207,20800,0.94763,0.06853,1.60114,1.01892,0.06831,1.60300,0.96942,0.06853,1.60377
208,20900,0.95124,0.06805,1.60086,0.98376,0.06745,1.60302,0.96682,0.06775,1.60326
209,21000,0.96198,0.06755,1.60096,0.96895,0.06694,1.60291,0.98720,0.06749,1.60377
210,21100,0.97676,0.06714,1.60135,0.96294,0.06655,1.60324,0.94713,0.06678,1.60349
211,21200,0.96253,0.06679,1.60081,0.97166,0.06622,1.60215,0.98987,0.06588,1.60357
212,21300,0.93714,0.06595,1.60161,0.98051,0.06536,1.60307,0.97892,0.06586,1.60346
213,21400,0.91363,0.06570,1.60081,0.96926,0.06503,1.60251,0.88950,0.06527,1.60336
214,21500,0.99697,0.06501,1.60081,0.97657,0.06476,1.60270,0.95545,0.06484,1.60320
215,21600,0.99745,0.06438,1.60089,1.03891,0.06405,1.60277,0.97627,0.06455,1.60337
216,21700,0.97822,0.06427,1.60057,1.01482,0.06337,1.60212,0.98696,0.06364,1.60294
217,21800,0.92335,0.06359,1.60005,0.96698,0.06317,1.60243,0.92538,0.06323,1.60332
218,21900,0.94255,0.06311,1.60012,0.97118,0.06260,1.60179,1.02779,0.06294,1.60343
219,22000,0.99042,0.06236,1.60072,0.99039,0.06197,1.60248,0.93902,0.06257,1.60315
220,22100,0.99945,0.06207,1.60054,0.99812,0.06186,1.60243,0.99864,0.06220,1.60284
221,22200,0.90801,0.06181,1.60022,0.96733,0.06120,1.60258,0.99613,0.06181,1.60307
222,22300,0.91817,0.06117,1.60059,0.99652,0.06055,1.60216,0.92841,0.06112,1.60329
223,22400,0.97431,0.06103,1.59996,1.02234,0.06049,1.60215,0.98838,0.06041,1.60332
224,22500,0.97571,0.06011,1.59987,0.95565,0.05976,1.60274,0.96291,0.06034,1.60281
225,22600,0.99226,0.06009,1.60004,1.01369,0.05973,1.60241,1.02533,0.05964,1.60280
226,22700,0.90947,0.05938,1.60027,0.99828,0.05924,1.60212,0.97559,0.05962,1.60291
227,22800,0.98846,0.05905,1.60050,0.96874,0.05868,1.60211,0.97667,0.05919,1.60283
228,22900,0.96413,0.05862,1.59938,0.97848,0.05825,1.60204,0.98226,0.05893,1.60268
229,23000,0.95982,0.05826,1.59897,0.93981,0.05809,1.60166,0.96819,0.05794,1.60251
230,23100,0.98117,0.05779,1.59975,0.98325,0.05755,1.60170,0.97979,0.05767,1.60280
231,23200,0.90378,0.05730,1.59940,0.97225,0.05718,1.60193,0.96011,0.05731,1.60229
