iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
99,10000,-10.38062,1.15741,0.18565,1.61608,-11.05163,1.11285,0.18680,1.57359,-10.99080,1.08397,0.18650,1.61929,-11.40238,0.73062,0.15461,1.59258
100,10100,-10.37222,1.03456,0.18368,1.61519,-10.90688,1.14259,0.18455,1.57257,-11.00880,1.06014,0.18465,1.61807,-11.32224,0.63796,0.15261,1.59125
101,10200,-10.32174,1.05091,0.18131,1.61654,-10.88528,1.09980,0.18255,1.57138,-10.85011,1.17598,0.18199,1.61912,-11.29349,0.59918,0.15015,1.59128
102,10300,-10.27121,1.03894,0.17934,1.61532,-10.82125,1.11765,0.18075,1.57157,-10.79740,1.15799,0.18035,1.61696,-11.20913,0.60862,0.14822,1.59042
103,10400,-10.17162,1.06692,0.17747,1.61592,-10.64879,1.30151,0.17873,1.57195,-10.62329,1.14877,0.17773,1.61819,-11.15143,0.64971,0.14586,1.58967
104,10500,-10.15186,0.99447,0.17495,1.61584,-10.58376,1.32092,0.17688,1.57083,-10.69335,1.08104,0.17586,1.61765,-11.03630,0.71826,0.14376,1.59003
105,10600,-10.00522,1.16652,0.17314,1.61622,-10.47948,1.10299,0.17467,1.57018,-10.49137,1.18689,0.17406,1.61690,-10.97292,0.60491,0.14159,1.58992
106,10700,-10.04182,1.21760,0.17127,1.61549,-10.42881,1.24601,0.17264,1.57013,-10.46174,1.08619,0.17206,1.61661,-10.94822,0.53758,0.14001,1.58923
107,10800,-9.94019,1.06697,0.16928,1.61495,-10.34446,1.14324,0.17055,1.56920,-10.36592,1.19324,0.17039,1.61519,-10.86852,0.53103,0.13796,1.58909
108,10900,-9.90032,1.18784,0.16721,1.61569,-10.22415,1.17952,0.16898,1.56906,-10.30818,1.08931,0.16797,1.61610,-10.83725,0.55253,0.13549,1.58892
109,11000,-9.90240,1.04574,0.16527,1.61508,-10.23170,1.30151,0.16679,1.56845,-10.26841,1.08412,0.16613,1.61516,-10.60543,0.67635,0.13372,1.58869
110,11100,-9.73744,1.08287,0.16342,1.61458,-10.07740,1.20209,0.16501,1.56811,-10.16309,1.20225,0.16443,1.61489,-10.67092,0.51229,0.13168,1.58800
111,11200,-9.64647,1.06583,0.16135,1.61552,-10.05904,1.15170,0.16319,1.56693,-10.17545,1.38688,0.16242,1.61467,-10.64321,0.56059,0.12949,1.58764
112,11300,-9.59848,1.01459,0.15962,1.61458,-9.94280,1.06395,0.16128,1.56682,-10.03371,1.19628,0.16027,1.61371,-10.48360,0.51430,0.12768,1.58794
113,11400,-9.60989,1.04905,0.15776,1.61503,-9.88218,1.21417,0.15931,1.56680,-9.98181,1.04271,0.15860,1.61334,-10.45048,0.54261,0.12605,1.58676
114,11500,-9.52288,1.08559,0.15593,1.61402,-9.74812,1.34955,0.15790,1.56532,-9.92669,1.17924,0.15682,1.61256,-10.40497,0.52813,0.12394,1.58675
115,11600,-9.47660,1.22979,0.15389,1.61405,-9.69626,1.08134,0.15576,1.56627,-9.85196,1.14634,0.15483,1.61313,-10.34720,0.65484,0.12208,1.58754
116,11700,-9.37077,1.04903,0.15244,1.61309,-9.55474,1.24315,0.15379,1.56585,-9.77036,1.17653,0.15291,1.61267,-10.20075,0.61849,0.12028,1.58634
117,11800,-9.26439,1.16190,0.15035,1.61362,-9.60779,1.16615,0.15216,1.56460,-9.66308,1.26885,0.15113,1.61238,-10.28659,0.71440,0.11825,1.58600
118,11900,-9.26616,1.13465,0.14858,1.61319,-9.46559,1.16627,0.15044,1.56583,-9.69213,1.36010,0.14920,1.61187,-10.15029,0.59583,0.11669,1.58455
119,12000,-9.17013,1.18269,0.14668,1.61319,-9.36072,1.16124,0.14874,1.56509,-9.56184,1.41030,0.14776,1.61118,-10.02594,0.61625,0.11462,1.58439
120,12100,-9.03328,1.14611,0.14507,1.61319,-9.26256,1.34762,0.14703,1.56342,-9.52498,1.25196,0.14566,1.61132,-10.00044,0.63103,0.11279,1.58505
121,12200,-9.03385,1.15632,0.14329,1.61295,-9.16842,1.19003,0.14507,1.56424,-9.46260,1.23037,0.14406,1.61112,-9.93121,0.62241,0.11108,1.58462
122,12300,-8.94630,1.10903,0.14158,1.61234,-9.05398,1.20503,0.14346,1.56491,-9.37217,1.15397,0.14215,1.61081,-9.92715,0.58258,0.10938,1.58312
123,12400,-8.89728,1.09683,0.13989,1.61194,-9.09511,1.27344,0.14163,1.56339,-9.29049,1.16011,0.14062,1.60978,-9.77635,0.66649,0.10753,1.58367
124,12500,-8.82354,1.07674,0.13845,1.61130,-8.94676,1.14019,0.14020,1.56336,-9.19463,1.15496,0.13896,1.60952,-9.79690,0.59768,0.10597,1.58308
125,12600,-8.65815,1.21451,0.13639,1.61193,-8.92329,1.09423,0.13849,1.56209,-9.20842,1.26569,0.13710,1.60969,-9.66301,0.68287,0.10440,1.58220
126,12700,-8.68633,1.13677,0.13490,1.61080,-8.77688,1.21509,0.13696,1.56292,-9.09903,1.42110,0.13560,1.60902,-9.57983,0.70365,0.10277,1.58190
