iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
234,23500,-2.14789,1.86198,0.00657,-2.73052,3.07504,0.00651,-2.99088,3.29199,0.00648
235,23600,-2.17917,1.77589,0.00648,-2.69599,3.09126,0.00653,-2.92707,2.97227,0.00646
236,23700,-2.13584,1.82417,0.00637,-2.57230,3.15572,0.00643,-2.88242,2.94303,0.00646
237,23800,-2.15214,1.80181,0.00637,-2.63886,3.13823,0.00640,-2.78999,3.00148,0.00636
238,23900,-2.12599,1.86516,0.00625,-2.60975,3.16591,0.00637,-2.74553,3.21354,0.00635
239,24000,-2.12121,1.79650,0.00637,-2.56472,3.17696,0.00632,-2.75558,3.26112,0.00628
240,24100,-2.11086,1.90917,0.00621,-2.55769,3.13895,0.00617,-2.77651,3.03959,0.00623
241,24200,-2.03661,1.86434,0.00616,-2.65040,3.10230,0.00619,-2.63781,2.91150,0.00620
242,24300,-2.05021,1.82477,0.00613,-2.44910,3.15073,0.00613,-2.66090,3.10865,0.00615
243,24400,-2.08007,1.85890,0.00614,-2.34239,2.92899,0.00599,-2.71970,2.99461,0.00612
244,24500,-2.02184,1.93428,0.00608,-2.45595,3.00952,0.00600,-2.56042,3.01010,0.00608
245,24600,-1.99415,1.86004,0.00598,-2.49846,3.03710,0.00593,-2.58681,2.82303,0.00594
246,24700,-1.92739,1.80411,0.00599,-2.40686,2.92014,0.00585,-2.64371,2.96266,0.00598
247,24800,-2.00512,1.86809,0.00600,-2.26755,3.17881,0.00588,-2.58887,2.95054,0.00597
248,24900,-1.95736,1.84223,0.00587,-2.27448,3.09223,0.00586,-2.48039,2.97181,0.00589
