iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
212,21300,-25.76220,3.35743,0.30176,-27.64177,3.41321,0.31944,-24.03264,3.63379,0.29247
213,21400,-25.76757,3.43854,0.30200,-27.50763,3.41955,0.31621,-24.01372,3.41648,0.29297
214,21500,-25.62801,3.19063,0.30076,-27.64375,3.10370,0.31716,-24.16610,3.38186,0.29294
215,21600,-25.62092,3.76930,0.30393,-27.70244,3.01298,0.31733,-24.11264,3.44382,0.29165
216,21700,-25.75421,3.37242,0.29792,-27.69077,2.93127,0.31609,-24.30197,3.48826,0.29406
217,21800,-25.85139,3.31295,0.30234,-27.66324,3.02122,0.31747,-24.10897,3.54018,0.29194
218,21900,-25.85394,3.45604,0.30275,-27.65076,2.97674,0.31678,-24.35508,3.56451,0.29026
219,22000,-25.76351,3.12886,0.30078,-27.61365,2.97987,0.31263,-24.22666,3.86199,0.29367
220,22100,-25.78830,3.11531,0.30118,-27.78928,3.06539,0.31622,-24.22166,4.38610,0.29086
221,22200,-25.96686,3.11226,0.30145,-27.77367,3.42116,0.31549,-24.45681,3.54384,0.29346
222,22300,-25.77622,3.18836,0.29952,-27.73738,3.15207,0.31846,-24.34777,3.36656,0.29049
223,22400,-25.89815,3.13724,0.29905,-27.66190,3.08201,0.31770,-24.61250,3.51608,0.29547
224,22500,-25.89215,3.25991,0.29844,-28.00112,3.27121,0.31688,-24.48408,3.57103,0.28874
225,22600,-25.91791,3.34398,0.29898,-27.88022,3.36780,0.31490,-24.61446,3.52201,0.29104
226,22700,-25.99864,3.32473,0.30055,-27.65623,3.48375,0.31688,-24.56832,3.24577,0.29298
227,22800,-25.92865,3.15164,0.29878,-27.74514,3.33718,0.31475,-24.65315,3.14747,0.29167
228,22900,-26.05424,3.12946,0.29995,-27.82518,3.36602,0.31572,-24.73184,3.61162,0.29208
229,23000,-25.99503,3.10368,0.29706,-27.66702,3.22745,0.31238,-24.80277,4.06500,0.29283
230,23100,-25.80158,3.15900,0.29711,-27.68486,3.35809,0.31474,-24.59694,3.69741,0.29152
231,23200,-26.08305,3.52349,0.29772,-27.88311,3.29956,0.31357,-24.72219,3.57299,0.29018
232,23300,-26.08358,3.33262,0.29716,-27.87397,3.17437,0.31188,-24.76137,3.45372,0.28920
233,23400,-26.12558,3.30264,0.29943,-27.79308,3.30715,0.31335,-24.80799,3.72399,0.29021
234,23500,-26.00539,3.85968,0.29567,-27.78525,3.50544,0.31493,-24.73759,3.43618,0.28851
