iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
222,22300,0.69101,0.02903,0.71844,0.02896,0.78167,0.02884
223,22400,0.67206,0.02886,0.70502,0.02860,0.76209,0.02883
224,22500,0.69553,0.02865,0.73568,0.02864,0.78065,0.02863
225,22600,0.67789,0.02862,0.71288,0.02860,0.78558,0.02862
226,22700,0.70816,0.02866,0.71834,0.02843,0.77862,0.02838
227,22800,0.69944,0.02828,0.71664,0.02820,0.80429,0.02834
228,22900,0.69299,0.02798,0.74367,0.02812,0.77219,0.02815
229,23000,0.68683,0.02800,0.75036,0.02805,0.78531,0.02813
230,23100,0.69090,0.02790,0.72185,0.02803,0.78719,0.02789
231,23200,0.69840,0.02778,0.73609,0.02786,0.80533,0.02774
232,23300,0.69905,0.02748,0.71715,0.02759,0.78879,0.02758
233,23400,0.70728,0.02759,0.71045,0.02749,0.77527,0.02763
234,23500,0.69186,0.02734,0.73098,0.02748,0.80677,0.02740
235,23600,0.68917,0.02718,0.71450,0.02720,0.79713,0.02717
236,23700,0.70210,0.02723,0.74449,0.02699,0.77697,0.02726
237,23800,0.70006,0.02694,0.73830,0.02699,0.78423,0.02697
238,23900,0.69850,0.02704,0.73867,0.02685,0.79675,0.02689
239,24000,0.71207,0.02690,0.72306,0.02695,0.76682,0.02679
240,24100,0.68201,0.02665,0.74934,0.02644,0.79624,0.02655
241,24200,0.69694,0.02647,0.73367,0.02653,0.78769,0.02666
242,24300,0.68908,0.02652,0.71970,0.02648,0.81291,0.02640
243,24400,0.70124,0.02610,0.71339,0.02640,0.79722,0.02632
244,24500,0.71208,0.02617,0.74038,0.02625,0.77715,0.02618
245,24600,0.69611,0.02599,0.71922,0.02600,0.78599,0.02600
246,24700,0.68793,0.02589,0.72153,0.02592,0.79588,0.02586
247,24800,0.70691,0.02577,0.71562,0.02575,0.77322,0.02581
248,24900,0.69465,0.02579,0.71922,0.02564,0.80515,0.02569
